Time (s),LD-X (mm)
64.4845,0.3380
64.4850,0.5451
64.4855,0.7506
64.4860,0.9540
64.4865,1.1547
64.4870,1.3519
64.4875,1.5450
64.4880,1.7336
64.4885,1.9176
64.4890,2.0965
64.4895,2.2702
64.4900,2.4381
64.4905,2.5996
64.4910,2.7539
64.4915,2.9005
64.4920,3.0388
64.4925,3.1684
64.4930,3.2887
64.4935,3.3993
64.4940,3.4999
64.4945,3.5904
64.4950,3.6712
64.4955,3.7429
64.4960,3.8054
64.4965,3.8585
64.4970,3.9018
64.4975,3.9355
64.4980,3.9597
64.4985,3.9745
64.4990,3.9799
64.4995,3.9752
64.5000,3.9603
64.5005,3.9352
64.5010,3.9005
64.5015,3.8569
64.5020,3.8045
64.5025,3.7437
64.5030,3.6744
64.5035,3.5968
64.5040,3.5113
64.5045,3.4180
64.5050,3.3172
64.5055,3.2086
64.5060,3.0925
64.5065,2.9691
64.5070,2.8389
64.5075,2.7026
64.5080,2.5610
64.5085,2.4146
64.5090,2.2637
64.5095,2.1086
64.5100,1.9494
64.5105,1.7865
64.5110,1.6199
64.5115,1.4495
64.5120,1.2752
64.5125,1.0974
64.5130,0.9161
64.5135,0.7320
64.5140,0.5459
64.5145,0.3588
64.5150,0.1712
64.5155,-0.0162
64.5160,-0.2030
64.5165,-0.3887
64.5170,-0.5730
64.5175,-0.7555
64.5180,-0.9363
64.5185,-1.1154
64.5190,-1.2928
64.5195,-1.4682
64.5200,-1.6413
64.5205,-1.8116
64.5210,-1.9789
64.5215,-2.1428
64.5220,-2.3028
64.5225,-2.4584
64.5230,-2.6087
64.5235,-2.7531
64.5240,-2.8912
64.5245,-3.0228
64.5250,-3.1476
64.5255,-3.2653
64.5260,-3.3751
64.5265,-3.4770
64.5270,-3.5710
64.5275,-3.6572
64.5280,-3.7354
64.5285,-3.8052
64.5290,-3.8662
64.5295,-3.9177
64.5300,-3.9597
64.5305,-3.9921
64.5310,-4.0149
64.5315,-4.0277
64.5320,-4.0302
64.5325,-4.0218
64.5330,-4.0024
64.5335,-3.9721
64.5340,-3.9312
64.5345,-3.8801
64.5350,-3.8190
64.5355,-3.7480
64.5360,-3.6672
64.5365,-3.5767
64.5370,-3.4772
64.5375,-3.3692
64.5380,-3.2523
64.5385,-3.1265
64.5390,-2.9918
64.5395,-2.8482
64.5400,-2.6964
64.5405,-2.5373
64.5410,-2.3715
64.5415,-2.1997
64.5420,-2.0220
64.5425,-1.8388
64.5430,-1.6507
64.5435,-1.4582
64.5440,-1.2620
64.5445,-1.0624
64.5450,-0.8597
64.5455,-0.6539
64.5460,-0.4457
64.5465,-0.2360
64.5470,-0.0259
64.5475,0.1835
64.5480,0.3914
64.5485,0.5973
64.5490,0.8010
64.5495,1.0022
64.5500,1.2006
64.5505,1.3957
64.5510,1.5872
64.5515,1.7746
64.5520,1.9577
64.5525,2.1363
64.5530,2.3098
64.5535,2.4775
64.5540,2.6384
64.5545,2.7918
64.5550,2.9370
64.5555,3.0737
64.5560,3.2013
64.5565,3.3193
64.5570,3.4275
64.5575,3.5256
64.5580,3.6141
64.5585,3.6933
64.5590,3.7635
64.5595,3.8244
64.5600,3.8757
64.5605,3.9172
64.5610,3.9489
64.5615,3.9710
64.5620,3.9835
64.5625,3.9863
64.5630,3.9793
64.5635,3.9620
64.5640,3.9347
64.5645,3.8978
64.5650,3.8519
64.5655,3.7971
64.5660,3.7338
64.5665,3.6625
64.5670,3.5832
64.5675,3.4962
64.5680,3.4017
64.5685,3.2995
64.5690,3.1895
64.5695,3.0718
64.5700,2.9466
64.5705,2.8144
64.5710,2.6761
64.5715,2.5324
64.5720,2.3841
64.5725,2.2314
64.5730,2.0744
64.5735,1.9136
64.5740,1.7495
64.5745,1.5820
64.5750,1.4109
64.5755,1.2361
64.5760,1.0578
64.5765,0.8763
64.5770,0.6922
64.5775,0.5064
64.5780,0.3196
64.5785,0.1325
64.5790,-0.0546
64.5795,-0.2414
64.5800,-0.4272
64.5805,-0.6116
64.5810,-0.7943
64.5815,-0.9752
64.5820,-1.1544
64.5825,-1.3317
64.5830,-1.5068
64.5835,-1.6793
64.5840,-1.8488
64.5845,-2.0154
64.5850,-2.1785
64.5855,-2.3379
64.5860,-2.4926
64.5865,-2.6420
64.5870,-2.7851
64.5875,-2.9214
64.5880,-3.0507
64.5885,-3.1733
64.5890,-3.2889
64.5895,-3.3972
64.5900,-3.4976
64.5905,-3.5899
64.5910,-3.6743
64.5915,-3.7504
64.5920,-3.8180
64.5925,-3.8765
64.5930,-3.9257
64.5935,-3.9653
64.5940,-3.9953
64.5945,-4.0154
64.5950,-4.0255
64.5955,-4.0253
64.5960,-4.0142
64.5965,-3.9920
64.5970,-3.9589
64.5975,-3.9154
64.5980,-3.8620
64.5985,-3.7988
64.5990,-3.7257
64.5995,-3.6428
64.6000,-3.5502
64.6005,-3.4485
64.6010,-3.3382
64.6015,-3.2191
64.6020,-3.0910
64.6025,-2.9539
64.6030,-2.8083
64.6035,-2.6551
64.6040,-2.4947
64.6045,-2.3278
64.6050,-2.1547
64.6055,-1.9756
64.6060,-1.7910
64.6065,-1.6015
64.6070,-1.4080
64.6075,-1.2108
64.6080,-1.0102
64.6085,-0.8065
64.6090,-0.6000
64.6095,-0.3915
64.6100,-0.1817
64.6105,0.0282
64.6110,0.2374
64.6115,0.4453
64.6120,0.6515
64.6125,0.8557
64.6130,1.0575
64.6135,1.2565
64.6140,1.4522
64.6145,1.6437
64.6150,1.8306
64.6155,2.0122
64.6160,2.1884
64.6165,2.3587
64.6170,2.5228
64.6175,2.6803
64.6180,2.8305
64.6185,2.9727
64.6190,3.1066
64.6195,3.2317
64.6200,3.3473
64.6205,3.4533
64.6210,3.5495
64.6215,3.6359
64.6220,3.7131
64.6225,3.7811
64.6230,3.8398
64.6235,3.8888
64.6240,3.9278
64.6245,3.9571
64.6250,3.9766
64.6255,3.9863
64.6260,3.9860
64.6265,3.9758
64.6270,3.9557
64.6275,3.9262
64.6280,3.8877
64.6285,3.8402
64.6290,3.7840
64.6295,3.7189
64.6300,3.6456
64.6305,3.5644
64.6310,3.4756
64.6315,3.3789
64.6320,3.2743
64.6325,3.1617
64.6330,3.0417
64.6335,2.9148
64.6340,2.7819
64.6345,2.6436
64.6350,2.5002
64.6355,2.3518
64.6360,2.1988
64.6365,2.0416
64.6370,1.8804
64.6375,1.7154
64.6380,1.5468
64.6385,1.3745
64.6390,1.1984
64.6395,1.0190
64.6400,0.8368
64.6405,0.6525
64.6410,0.4663
64.6415,0.2788
64.6420,0.0907
64.6425,-0.0973
64.6430,-0.2844
64.6435,-0.4701
64.6440,-0.6540
64.6445,-0.8361
64.6450,-1.0163
64.6455,-1.1947
64.6460,-1.3713
64.6465,-1.5454
64.6470,-1.7168
64.6475,-1.8853
64.6480,-2.0509
64.6485,-2.2133
64.6490,-2.3718
64.6495,-2.5254
64.6500,-2.6734
64.6505,-2.8152
64.6510,-2.9504
64.6515,-3.0786
64.6520,-3.1997
64.6525,-3.3134
64.6530,-3.4195
64.6535,-3.5178
64.6540,-3.6083
64.6545,-3.6909
64.6550,-3.7653
64.6555,-3.8311
64.6560,-3.8878
64.6565,-3.9352
64.6570,-3.9732
64.6575,-4.0016
64.6580,-4.0200
64.6585,-4.0281
64.6590,-4.0252
64.6595,-4.0113
64.6600,-3.9862
64.6605,-3.9503
64.6610,-3.9042
64.6615,-3.8481
64.6620,-3.7823
64.6625,-3.7068
64.6630,-3.6216
64.6635,-3.5270
64.6640,-3.4233
64.6645,-3.3111
64.6650,-3.1905
64.6655,-3.0612
64.6660,-2.9228
64.6665,-2.7758
64.6670,-2.6206
64.6675,-2.4580
64.6680,-2.2885
64.6685,-2.1130
64.6690,-1.9321
64.6695,-1.7461
64.6700,-1.5555
64.6705,-1.3610
64.6710,-1.1631
64.6715,-0.9620
64.6720,-0.7579
64.6725,-0.5514
64.6730,-0.3431
64.6735,-0.1337
64.6740,0.0756
64.6745,0.2843
64.6750,0.4919
64.6755,0.6979
64.6760,0.9018
64.6765,1.1027
64.6770,1.3000
64.6775,1.4932
64.6780,1.6823
64.6785,1.8673
64.6790,2.0481
64.6795,2.2243
64.6800,2.3953
64.6805,2.5602
64.6810,2.7183
64.6815,2.8685
64.6820,3.0103
64.6825,3.1429
64.6830,3.2660
64.6835,3.3790
64.6840,3.4821
64.6845,3.5754
64.6850,3.6592
64.6855,3.7339
64.6860,3.7992
64.6865,3.8550
64.6870,3.9012
64.6875,3.9379
64.6880,3.9652
64.6885,3.9832
64.6890,3.9916
64.6895,3.9899
64.6900,3.9779
64.6905,3.9557
64.6910,3.9239
64.6915,3.8828
64.6920,3.8328
64.6925,3.7741
64.6930,3.7067
64.6935,3.6309
64.6940,3.5473
64.6945,3.4561
64.6950,3.3574
64.6955,3.2511
64.6960,3.1370
64.6965,3.0155
64.6970,2.8869
64.6975,2.7520
64.6980,2.6116
64.6985,2.4661
64.6990,2.3159
64.6995,2.1614
64.7000,2.0028
64.7005,1.8405
64.7010,1.6747
64.7015,1.5052
64.7020,1.3321
64.7025,1.1554
64.7030,0.9752
64.7035,0.7922
64.7040,0.6073
64.7045,0.4213
64.7050,0.2347
64.7055,0.0477
64.7060,-0.1389
64.7065,-0.3248
64.7070,-0.5095
64.7075,-0.6928
64.7080,-0.8748
64.7085,-1.0552
64.7090,-1.2340
64.7095,-1.4108
64.7100,-1.5850
64.7105,-1.7563
64.7110,-1.9242
64.7115,-2.0889
64.7120,-2.2501
64.7125,-2.4073
64.7130,-2.5596
64.7135,-2.7061
64.7140,-2.8461
64.7145,-2.9794
64.7150,-3.1060
64.7155,-3.2257
64.7160,-3.3382
64.7165,-3.4431
64.7170,-3.5401
64.7175,-3.6289
64.7180,-3.7094
64.7185,-3.7814
64.7190,-3.8444
64.7195,-3.8983
64.7200,-3.9428
64.7205,-3.9781
64.7210,-4.0042
64.7215,-4.0206
64.7220,-4.0269
64.7225,-4.0223
64.7230,-4.0065
64.7235,-3.9796
64.7240,-3.9421
64.7245,-3.8945
64.7250,-3.8369
64.7255,-3.7696
64.7260,-3.6925
64.7265,-3.6054
64.7270,-3.5084
64.7275,-3.4021
64.7280,-3.2870
64.7285,-3.1633
64.7290,-3.0309
64.7295,-2.8902
64.7300,-2.7418
64.7305,-2.5863
64.7310,-2.4239
64.7315,-2.2549
64.7320,-2.0795
64.7325,-1.8981
64.7330,-1.7114
64.7335,-1.5202
64.7340,-1.3250
64.7345,-1.1262
64.7350,-0.9239
64.7355,-0.7184
64.7360,-0.5105
64.7365,-0.3010
64.7370,-0.0911
64.7375,0.1182
64.7380,0.3264
64.7385,0.5333
64.7390,0.7385
64.7395,0.9416
64.7400,1.1423
64.7405,1.3397
64.7410,1.5335
64.7415,1.7229
64.7420,1.9075
64.7425,2.0869
64.7430,2.2605
64.7435,2.4283
64.7440,2.5899
64.7445,2.7448
64.7450,2.8922
64.7455,3.0313
64.7460,3.1616
64.7465,3.2823
64.7470,3.3932
64.7475,3.4942
64.7480,3.5853
64.7485,3.6670
64.7490,3.7395
64.7495,3.8030
64.7500,3.8572
64.7505,3.9015
64.7510,3.9359
64.7515,3.9604
64.7520,3.9752
64.7525,3.9803
64.7530,3.9756
64.7535,3.9610
64.7540,3.9366
64.7545,3.9026
64.7550,3.8592
64.7555,3.8069
64.7560,3.7457
64.7565,3.6758
64.7570,3.5979
64.7575,3.5126
64.7580,3.4202
64.7585,3.3203
64.7590,3.2126
64.7595,3.0968
64.7600,2.9732
64.7605,2.8426
64.7610,2.7059
64.7615,2.5637
64.7620,2.4166
64.7625,2.2652
64.7630,2.1097
64.7635,1.9504
64.7640,1.7875
64.7645,1.6212
64.7650,1.4513
64.7655,1.2778
64.7660,1.1006
64.7665,0.9202
64.7670,0.7370
64.7675,0.5518
64.7680,0.3649
64.7685,0.1771
64.7690,-0.0110
64.7695,-0.1986
64.7700,-0.3852
64.7705,-0.5703
64.7710,-0.7536
64.7715,-0.9351
64.7720,-1.1148
64.7725,-1.2926
64.7730,-1.4681
64.7735,-1.6407
64.7740,-1.8101
64.7745,-1.9762
64.7750,-2.1390
64.7755,-2.2983
64.7760,-2.4536
64.7765,-2.6041
64.7770,-2.7489
64.7775,-2.8874
64.7780,-3.0190
64.7785,-3.1438
64.7790,-3.2613
64.7795,-3.3715
64.7800,-3.4739
64.7805,-3.5682
64.7810,-3.6545
64.7815,-3.7328
64.7820,-3.8026
64.7825,-3.8636
64.7830,-3.9153
64.7835,-3.9578
64.7840,-3.9911
64.7845,-4.0150
64.7850,-4.0290
64.7855,-4.0324
64.7860,-4.0247
64.7865,-4.0057
64.7870,-3.9757
64.7875,-3.9351
64.7880,-3.8843
64.7885,-3.8236
64.7890,-3.7531
64.7895,-3.6728
64.7900,-3.5829
64.7905,-3.4836
64.7910,-3.3757
64.7915,-3.2592
64.7920,-3.1339
64.7925,-2.9996
64.7930,-2.8569
64.7935,-2.7064
64.7940,-2.5485
64.7945,-2.3836
64.7950,-2.2122
64.7955,-2.0345
64.7960,-1.8511
64.7965,-1.6629
64.7970,-1.4706
64.7975,-1.2745
64.7980,-1.0749
64.7985,-0.8719
64.7990,-0.6660
64.7995,-0.4580
64.8000,-0.2490
64.8005,-0.0400
64.8010,0.1685
64.8015,0.3761
64.8020,0.5826
64.8025,0.7875
64.8030,0.9905
64.8035,1.1907
64.8040,1.3875
64.8045,1.5802
64.8050,1.7685
64.8055,1.9520
64.8060,2.1303
64.8065,2.3033
64.8070,2.4704
64.8075,2.6312
64.8080,2.7846
64.8085,2.9302
64.8090,3.0676
64.8095,3.1961
64.8100,3.3154
64.8105,3.4249
64.8110,3.5243
64.8115,3.6138
64.8120,3.6938
64.8125,3.7644
64.8130,3.8256
64.8135,3.8770
64.8140,3.9186
64.8145,3.9507
64.8150,3.9733
64.8155,3.9864
64.8160,3.9899
64.8165,3.9833
64.8170,3.9665
64.8175,3.9396
64.8180,3.9031
64.8185,3.8576
64.8190,3.8032
64.8195,3.7399
64.8200,3.6680
64.8205,3.5880
64.8210,3.5003
64.8215,3.4052
64.8220,3.3028
64.8225,3.1929
64.8230,3.0752
64.8235,2.9500
64.8240,2.8179
64.8245,2.6797
64.8250,2.5362
64.8255,2.3879
64.8260,2.2351
64.8265,2.0783
64.8270,1.9178
64.8275,1.7541
64.8280,1.5872
64.8285,1.4165
64.8290,1.2418
64.8295,1.0634
64.8300,0.8820
64.8305,0.6984
64.8310,0.5131
64.8315,0.3265
64.8320,0.1390
64.8325,-0.0488
64.8330,-0.2361
64.8335,-0.4223
64.8340,-0.6067
64.8345,-0.7894
64.8350,-0.9705
64.8355,-1.1501
64.8360,-1.3279
64.8365,-1.5033
64.8370,-1.6760
64.8375,-1.8458
64.8380,-2.0124
64.8385,-2.1755
64.8390,-2.3346
64.8395,-2.4889
64.8400,-2.6378
64.8405,-2.7808
64.8410,-2.9175
64.8415,-3.0476
64.8420,-3.1710
64.8425,-3.2873
64.8430,-3.3961
64.8435,-3.4970
64.8440,-3.5898
64.8445,-3.6745
64.8450,-3.7511
64.8455,-3.8191
64.8460,-3.8782
64.8465,-3.9281
64.8470,-3.9686
64.8475,-3.9996
64.8480,-4.0208
64.8485,-4.0320
64.8490,-4.0328
64.8495,-4.0226
64.8500,-4.0013
64.8505,-3.9690
64.8510,-3.9263
64.8515,-3.8737
64.8520,-3.8113
64.8525,-3.7392
64.8530,-3.6574
64.8535,-3.5661
64.8540,-3.4657
64.8545,-3.3563
64.8550,-3.2378
64.8555,-3.1105
64.8560,-2.9745
64.8565,-2.8302
64.8570,-2.6782
64.8575,-2.5191
64.8580,-2.3532
64.8585,-2.1810
64.8590,-2.0028
64.8595,-1.8191
64.8600,-1.6305
64.8605,-1.4376
64.8610,-1.2410
64.8615,-1.0410
64.8620,-0.8378
64.8625,-0.6316
64.8630,-0.4231
64.8635,-0.2133
64.8640,-0.0032
64.8645,0.2064
64.8650,0.4148
64.8655,0.6215
64.8660,0.8261
64.8665,1.0279
64.8670,1.2266
64.8675,1.4217
64.8680,1.6131
64.8685,1.8004
64.8690,1.9830
64.8695,2.1604
64.8700,2.3321
64.8705,2.4978
64.8710,2.6568
64.8715,2.8085
64.8720,2.9522
64.8725,3.0872
64.8730,3.2131
64.8735,3.3296
64.8740,3.4363
64.8745,3.5330
64.8750,3.6201
64.8755,3.6976
64.8760,3.7659
64.8765,3.8247
64.8770,3.8739
64.8775,3.9137
64.8780,3.9440
64.8785,3.9648
64.8790,3.9761
64.8795,3.9775
64.8800,3.9686
64.8805,3.9495
64.8810,3.9204
64.8815,3.8819
64.8820,3.8340
64.8825,3.7771
64.8830,3.7116
64.8835,3.6378
64.8840,3.5565
64.8845,3.4678
64.8850,3.3716
64.8855,3.2679
64.8860,3.1564
64.8865,3.0373
64.8870,2.9110
64.8875,2.7783
64.8880,2.6396
64.8885,2.4956
64.8890,2.3465
64.8895,2.1928
64.8900,2.0349
64.8905,1.8731
64.8910,1.7078
64.8915,1.5392
64.8920,1.3670
64.8925,1.1912
64.8930,1.0120
64.8935,0.8300
64.8940,0.6458
64.8945,0.4601
64.8950,0.2733
64.8955,0.0859
64.8960,-0.1016
64.8965,-0.2884
64.8970,-0.4738
64.8975,-0.6576
64.8980,-0.8399
64.8985,-1.0209
64.8990,-1.2004
64.8995,-1.3777
64.9000,-1.5523
64.9005,-1.7237
64.9010,-1.8919
64.9015,-2.0568
64.9020,-2.2181
64.9025,-2.3754
64.9030,-2.5280
64.9035,-2.6754
64.9040,-2.8168
64.9045,-2.9519
64.9050,-3.0802
64.9055,-3.2016
64.9060,-3.3157
64.9065,-3.4222
64.9070,-3.5209
64.9075,-3.6116
64.9080,-3.6943
64.9085,-3.7685
64.9090,-3.8341
64.9095,-3.8907
64.9100,-3.9379
64.9105,-3.9755
64.9110,-4.0034
64.9115,-4.0216
64.9120,-4.0299
64.9125,-4.0278
64.9130,-4.0151
64.9135,-3.9914
64.9140,-3.9570
64.9145,-3.9121
64.9150,-3.8570
64.9155,-3.7918
64.9160,-3.7168
64.9165,-3.6321
64.9170,-3.5377
64.9175,-3.4339
64.9180,-3.3212
64.9185,-3.1998
64.9190,-3.0698
64.9195,-2.9315
64.9200,-2.7851
64.9205,-2.6312
64.9210,-2.4706
64.9215,-2.3033
64.9220,-2.1296
64.9225,-1.9496
64.9230,-1.7642
64.9235,-1.5740
64.9240,-1.3798
64.9245,-1.1821
64.9250,-0.9810
64.9255,-0.7769
64.9260,-0.5702
64.9265,-0.3618
64.9270,-0.1527
64.9275,0.0562
64.9280,0.2644
64.9285,0.4714
64.9290,0.6769
64.9295,0.8807
64.9300,1.0821
64.9305,1.2805
64.9310,1.4756
64.9315,1.6667
64.9320,1.8534
64.9325,2.0351
64.9330,2.2115
64.9335,2.3818
64.9340,2.5457
64.9345,2.7027
64.9350,2.8521
64.9355,2.9936
64.9360,3.1264
64.9365,3.2500
64.9370,3.3641
64.9375,3.4685
64.9380,3.5633
64.9385,3.6487
64.9390,3.7248
64.9395,3.7913
64.9400,3.8480
64.9405,3.8949
64.9410,3.9323
64.9415,3.9603
64.9420,3.9789
64.9425,3.9877
64.9430,3.9862
64.9435,3.9744
64.9440,3.9525
64.9445,3.9209
64.9450,3.8801
64.9455,3.8302
64.9460,3.7715
64.9465,3.7042
64.9470,3.6288
64.9475,3.5457
64.9480,3.4551
64.9485,3.3571
64.9490,3.2513
64.9495,3.1379
64.9500,3.0169
64.9505,2.8889
64.9510,2.7548
64.9515,2.6150
64.9520,2.4698
64.9525,2.3195
64.9530,2.1647
64.9535,2.0060
64.9540,1.8439
64.9545,1.6785
64.9550,1.5096
64.9555,1.3372
64.9560,1.1612
64.9565,0.9821
64.9570,0.8002
64.9575,0.6162
64.9580,0.4304
64.9585,0.2434
64.9590,0.0557
64.9595,-0.1321
64.9600,-0.3193
64.9605,-0.5052
64.9610,-0.6894
64.9615,-0.8718
64.9620,-1.0523
64.9625,-1.2309
64.9630,-1.4072
64.9635,-1.5809
64.9640,-1.7516
64.9645,-1.9191
64.9650,-2.0834
64.9655,-2.2445
64.9660,-2.4016
64.9665,-2.5538
64.9670,-2.7002
64.9675,-2.8403
64.9680,-2.9737
64.9685,-3.1003
64.9690,-3.2198
64.9695,-3.3318
64.9700,-3.4359
64.9705,-3.5322
64.9710,-3.6209
64.9715,-3.7018
64.9720,-3.7746
64.9725,-3.8386
64.9730,-3.8935
64.9735,-3.9389
64.9740,-3.9747
64.9745,-4.0009
64.9750,-4.0171
64.9755,-4.0229
64.9760,-4.0179
64.9765,-4.0020
64.9770,-3.9754
64.9775,-3.9384
64.9780,-3.8912
64.9785,-3.8340
64.9790,-3.7667
64.9795,-3.6896
64.9800,-3.6033
64.9805,-3.5082
64.9810,-3.4044
64.9815,-3.2916
64.9820,-3.1696
64.9825,-3.0384
64.9830,-2.8985
64.9835,-2.7504
64.9840,-2.5949
64.9845,-2.4324
64.9850,-2.2631
64.9855,-2.0875
64.9860,-1.9063
64.9865,-1.7203
64.9870,-1.5299
64.9875,-1.3353
64.9880,-1.1366
64.9885,-0.9344
64.9890,-0.7291
64.9895,-0.5218
64.9900,-0.3131
64.9905,-0.1040
64.9910,0.1050
64.9915,0.3132
64.9920,0.5202
64.9925,0.7257
64.9930,0.9294
64.9935,1.1304
64.9940,1.3281
64.9945,1.5219
64.9950,1.7112
64.9955,1.8960
64.9960,2.0759
64.9965,2.2504
64.9970,2.4191
64.9975,2.5815
64.9980,2.7373
64.9985,2.8858
64.9990,3.0262
64.9995,3.1574
65.0000,3.2788
65.0005,3.3903
65.0010,3.4921
65.0015,3.5842
65.0020,3.6669
65.0025,3.7402
65.0030,3.8040
65.0035,3.8583
65.0040,3.9031
65.0045,3.9381
65.0050,3.9634
65.0055,3.9792
65.0060,3.9853
65.0065,3.9817
65.0070,3.9682
65.0075,3.9449
65.0080,3.9121
65.0085,3.8700
65.0090,3.8186
65.0095,3.7582
65.0100,3.6890
65.0105,3.6116
65.0110,3.5264
65.0115,3.4337
65.0120,3.3334
65.0125,3.2254
65.0130,3.1099
65.0135,2.9873
65.0140,2.8580
65.0145,2.7225
65.0150,2.5812
65.0155,2.4347
65.0160,2.2834
65.0165,2.1279
65.0170,1.9684
65.0175,1.8053
65.0180,1.6385
65.0185,1.4679
65.0190,1.2934
65.0195,1.1152
65.0200,0.9338
65.0205,0.7498
65.0210,0.5640
65.0215,0.3771
65.0220,0.1896
65.0225,0.0020
65.0230,-0.1851
65.0235,-0.3713
65.0240,-0.5560
65.0245,-0.7391
65.0250,-0.9206
65.0255,-1.1003
65.0260,-1.2782
65.0265,-1.4536
65.0270,-1.6263
65.0275,-1.7961
65.0280,-1.9630
65.0285,-2.1267
65.0290,-2.2866
65.0295,-2.4421
65.0300,-2.5924
65.0305,-2.7369
65.0310,-2.8752
65.0315,-3.0070
65.0320,-3.1324
65.0325,-3.2507
65.0330,-3.3615
65.0335,-3.4643
65.0340,-3.5590
65.0345,-3.6458
65.0350,-3.7246
65.0355,-3.7947
65.0360,-3.8556
65.0365,-3.9071
65.0370,-3.9492
65.0375,-3.9822
65.0380,-4.0061
65.0385,-4.0201
65.0390,-4.0235
65.0395,-4.0159
65.0400,-3.9973
65.0405,-3.9680
65.0410,-3.9284
65.0415,-3.8785
65.0420,-3.8186
65.0425,-3.7486
65.0430,-3.6689
65.0435,-3.5803
65.0440,-3.4829
65.0445,-3.3764
65.0450,-3.2606
65.0455,-3.1353
65.0460,-3.0009
65.0465,-2.8583
65.0470,-2.7081
65.0475,-2.5508
65.0480,-2.3866
65.0485,-2.2160
65.0490,-2.0394
65.0495,-1.8574
65.0500,-1.6707
65.0505,-1.4796
65.0510,-1.2845
65.0515,-1.0856
65.0520,-0.8832
65.0525,-0.6782
65.0530,-0.4710
65.0535,-0.2624
65.0540,-0.0534
65.0545,0.1554
65.0550,0.3635
65.0555,0.5700
65.0560,0.7747
65.0565,0.9771
65.0570,1.1768
65.0575,1.3733
65.0580,1.5664
65.0585,1.7554
65.0590,1.9399
65.0595,2.1193
65.0600,2.2933
65.0605,2.4613
65.0610,2.6229
65.0615,2.7773
65.0620,2.9238
65.0625,3.0616
65.0630,3.1903
65.0635,3.3095
65.0640,3.4193
65.0645,3.5196
65.0650,3.6105
65.0655,3.6922
65.0660,3.7643
65.0665,3.8269
65.0670,3.8797
65.0675,3.9229
65.0680,3.9566
65.0685,3.9807
65.0690,3.9950
65.0695,3.9991
65.0700,3.9929
65.0705,3.9765
65.0710,3.9501
65.0715,3.9142
65.0720,3.8692
65.0725,3.8155
65.0730,3.7532
65.0735,3.6826
65.0740,3.6043
65.0745,3.5184
65.0750,3.4247
65.0755,3.3231
65.0760,3.2136
65.0765,3.0962
65.0770,2.9715
65.0775,2.8404
65.0780,2.7033
65.0785,2.5608
65.0790,2.4130
65.0795,2.2606
65.0800,2.1039
65.0805,1.9435
65.0810,1.7796
65.0815,1.6126
65.0820,1.4420
65.0825,1.2676
65.0830,1.0895
65.0835,0.9083
65.0840,0.7246
65.0845,0.5389
65.0850,0.3518
65.0855,0.1638
65.0860,-0.0244
65.0865,-0.2121
65.0870,-0.3988
65.0875,-0.5840
65.0880,-0.7676
65.0885,-0.9495
65.0890,-1.1296
65.0895,-1.3076
65.0900,-1.4831
65.0905,-1.6557
65.0910,-1.8252
65.0915,-1.9917
65.0920,-2.1550
65.0925,-2.3144
65.0930,-2.4692
65.0935,-2.6185
65.0940,-2.7617
65.0945,-2.8987
65.0950,-3.0291
65.0955,-3.1527
65.0960,-3.2693
65.0965,-3.3784
65.0970,-3.4795
65.0975,-3.5724
65.0980,-3.6572
65.0985,-3.7341
65.0990,-3.8027
65.0995,-3.8626
65.1000,-3.9132
65.1005,-3.9542
65.1010,-3.9857
65.1015,-4.0076
65.1020,-4.0196
65.1025,-4.0212
65.1030,-4.0119
65.1035,-3.9917
65.1040,-3.9607
65.1045,-3.9193
65.1050,-3.8679
65.1055,-3.8064
65.1060,-3.7348
65.1065,-3.6533
65.1070,-3.5626
65.1075,-3.4633
65.1080,-3.3557
65.1085,-3.2393
65.1090,-3.1137
65.1095,-2.9789
65.1100,-2.8357
65.1105,-2.6847
65.1110,-2.5264
65.1115,-2.3611
65.1120,-2.1892
65.1125,-2.0111
65.1130,-1.8276
65.1135,-1.6395
65.1140,-1.4473
65.1145,-1.2512
65.1150,-1.0514
65.1155,-0.8481
65.1160,-0.6420
65.1165,-0.4339
65.1170,-0.2247
65.1175,-0.0151
65.1180,0.1943
65.1185,0.4029
65.1190,0.6100
65.1195,0.8150
65.1200,1.0176
65.1205,1.2172
65.1210,1.4134
65.1215,1.6056
65.1220,1.7933
65.1225,1.9761
65.1230,2.1535
65.1235,2.3252
65.1240,2.4910
65.1245,2.6505
65.1250,2.8028
65.1255,2.9473
65.1260,3.0832
65.1265,3.2101
65.1270,3.3277
65.1275,3.4358
65.1280,3.5344
65.1285,3.6233
65.1290,3.7026
65.1295,3.7723
65.1300,3.8325
65.1305,3.8830
65.1310,3.9237
65.1315,3.9546
65.1320,3.9757
65.1325,3.9868
65.1330,3.9881
65.1335,3.9795
65.1340,3.9613
65.1345,3.9337
65.1350,3.8967
65.1355,3.8506
65.1360,3.7952
65.1365,3.7307
65.1370,3.6578
65.1375,3.5772
65.1380,3.4889
65.1385,3.3929
65.1390,3.2890
65.1395,3.1775
65.1400,3.0590
65.1405,2.9337
65.1410,2.8018
65.1415,2.6635
65.1420,2.5195
65.1425,2.3705
65.1430,2.2169
65.1435,2.0593
65.1440,1.8980
65.1445,1.7333
65.1450,1.5650
65.1455,1.3929
65.1460,1.2169
65.1465,1.0373
65.1470,0.8549
65.1475,0.6704
65.1480,0.4844
65.1485,0.2972
65.1490,0.1094
65.1495,-0.0783
65.1500,-0.2651
65.1505,-0.4505
65.1510,-0.6344
